	rank	word	count	frequency
698	186	trouble	14	0.00016025824471433968
699	186	agree	14	0.00016025824471433968
700	186	besides	14	0.00016025824471433968
701	186	necessary	14	0.00016025824471433968
702	186	introduced	14	0.00016025824471433968
703	186	comfortable	14	0.00016025824471433968
704	186	At	14	0.00016025824471433968
705	186	share	14	0.00016025824471433968
706	186	agitation	14	0.00016025824471433968
707	186	opportunity	14	0.00016025824471433968
708	186	ashamed	14	0.00016025824471433968
709	186	knowing	14	0.00016025824471433968
710	186	Great	14	0.00016025824471433968
711	186	yourself	14	0.00016025824471433968
712	186	yesterday	14	0.00016025824471433968
713	186	yes	14	0.00016025824471433968
714	186	sit	14	0.00016025824471433968
715	186	sat	14	0.00016025824471433968
716	186	written	14	0.00016025824471433968
717	186	Now	14	0.00016025824471433968
718	186	glance	14	0.00016025824471433968
719	186	instantly	14	0.00016025824471433968
720	186	exactly	14	0.00016025824471433968
721	186	Cobb	14	0.00016025824471433968
722	187	mentioned	13	0.00014881122723474398
723	187	altogether	13	0.00014881122723474398
724	187	society	13	0.00014881122723474398
725	187	fair	13	0.00014881122723474398
726	187	sake	13	0.00014881122723474398
727	187	For	13	0.00014881122723474398
728	187	All	13	0.00014881122723474398
729	187	everybody	13	0.00014881122723474398
730	187	enjoyment	13	0.00014881122723474398
731	187	danger	13	0.00014881122723474398
732	187	following	13	0.00014881122723474398
733	187	became	13	0.00014881122723474398
734	187	power	13	0.00014881122723474398
735	187	hint	13	0.00014881122723474398
736	187	due	13	0.00014881122723474398
737	187	clear	13	0.00014881122723474398
738	187	itself	13	0.00014881122723474398
739	187	duty	13	0.00014881122723474398
740	187	severe	13	0.00014881122723474398
